Th17 non-TFH CD8-positive T cell	cell_phenotype	CL:0002128
Th2 CD8-positive T cell	cell_phenotype	CL:0000918
Th2 T cell	cell_phenotype	CL:0000546
Th2 T lymphocyte	cell_phenotype	CL:0000546
Th2 T-cell	cell_phenotype	CL:0000546
Th2 T-lymphocyte	cell_phenotype	CL:0000546
Th2 cell	cell_phenotype	CL:0000546
Th2 non-TFH CD8-positive T cell	cell_phenotype	CL:0000918
Th22 T cell	cell_phenotype	CL:0001042
Th22 T lymphocyte	cell_phenotype	CL:0001042
Th22 T-cell	cell_phenotype	CL:0001042
Th22 T-lymphocyte	cell_phenotype	CL:0001042
Th22 cell	cell_phenotype	CL:0001042
Th9	cell_phenotype	CL:0002061
Tr1 T cell	cell_phenotype	CL:0000901
Tr1 T lymphocyte	cell_phenotype	CL:0000901
Tr1 T-cell	cell_phenotype	CL:0000901
Tr1 T-lymphocyte	cell_phenotype	CL:0000901
Tr1 cell	cell_phenotype	CL:0000901
Treg	cell_phenotype	CL:0000815
UV cone cell	cell_phenotype	CL:0003051
UV sensitive photoreceptor cell	cell_phenotype	CL:0000494
VEC	cell_phenotype	CL:4030033
VIC	cell_phenotype	CL:4030032
VIP GABAergic cortical interneuron	cell_phenotype	CL:4023016
VIP+/ChAT+ interneuron	cell_phenotype	CL:4042015
VIP-ChAT interneuron	cell_phenotype	CL:4042015
VIP/ChAT interneuron	cell_phenotype	CL:4042015
VLMC	cell_phenotype	CL:4023051
VLMC (Mus musculus)	cell_phenotype	CL:4023056
VSMC	cell_phenotype	CL:0000359
Vg1.1+Vd6.3+ T cell	cell_phenotype	CL:0002412
Vg1.1-positive, Vd6.3-negative T cell	cell_phenotype	CL:0002411
Vgamma1.1-positive, Vdelta6.3-negative thymocyte	cell_phenotype	CL:0002411
Vgamma1.1-positive, Vdelta6.3-positive thymocyte	cell_phenotype	CL:0002412
Vgamma2-negative	cell_phenotype	CL:0002409
Vgamma2-positive	cell_phenotype	CL:0002407
Vgamma5-negative CD8-alpha alpha positive gamma-delta intraepithelial T cell	cell_phenotype	CL:0002514
Vgamma5-positive CD8-alpha alpha positive gamma-delta intraepithelial T cell	cell_phenotype	CL:0002513
WF1 amacrine cell	cell_phenotype	CL:0004240
WF2 amacrine cell	cell_phenotype	CL:0004241
WF3-1 amacrine cell	cell_phenotype	CL:0004242
WF3-2 amacrine cell	cell_phenotype	CL:0004243
WF4 amacrine cell	cell_phenotype	CL:0004244
X bearing sperm	cell_phenotype	CL:0002291
X chromosome-bearing sperm cell	cell_phenotype	CL:0002291
X-bearing sperm	cell_phenotype	CL:0002291
X/A-like	cell_phenotype	CL:0002284
Y bearing sperm	cell_phenotype	CL:0002290
Y chromosome-bearing sperm cell	cell_phenotype	CL:0002290
Y-bearing sperm	cell_phenotype	CL:0002290
abnormal cell	cell_phenotype	CL:0001061
absorptive cell	cell_phenotype	CL:0000212
acceleration receptive cell	cell_phenotype	CL:0000204
acidophil cell of pars anterior of adenohypophysis	cell_phenotype	CL:0000638
acidophil cell of pars distalis of adenohypophysis	cell_phenotype	CL:0000638
acidophil of pars anterior of adenohypophysis	cell_phenotype	CL:0000638
acidophil of pars distalis of adenohypophysis	cell_phenotype	CL:0000638
acidophilic erythroblast	cell_phenotype	CL:0000552
acinar cell	cell_phenotype	CL:0000622
acinar cell of pancreas	cell_phenotype	CL:0002064
acinar cell of salivary gland	cell_phenotype	CL:0002623
acinar cell of skin sebaceous gland	cell_phenotype	CL:0002140
acinar epithelial cell of prostate	cell_phenotype	CL:0002233
acinic cell	cell_phenotype	CL:0000622
acinous cell	cell_phenotype	CL:0000622
actinomycete-type spore	cell_phenotype	CL:0002630
activated CCR4+ Treg	cell_phenotype	CL:0001048
activated CD4-negative, CD8-negative type I NK T cell	cell_phenotype	CL:0000928
activated CD4-negative, CD8-negative type I NK T lymphocyte	cell_phenotype	CL:0000928
activated CD4-negative, CD8-negative type I NK T-cell	cell_phenotype	CL:0000928
activated CD4-negative, CD8-negative type I NK T-lymphocyte	cell_phenotype	CL:0000928
activated CD4-negative, CD8-negative type I NKT cell	cell_phenotype	CL:0000928
activated CD4-positive type I NK T cell	cell_phenotype	CL:0000925
activated CD4-positive type I NK T lymphocyte	cell_phenotype	CL:0000925
activated CD4-positive type I NK T-cell	cell_phenotype	CL:0000925
activated CD4-positive type I NK T-lymphocyte	cell_phenotype	CL:0000925
activated CD4-positive type I NKT cell	cell_phenotype	CL:0000925
activated CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T cell, human	cell_phenotype	CL:0001048
activated CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T lymphocyte	cell_phenotype	CL:0001048
activated CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T-cell	cell_phenotype	CL:0001048
activated CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T-lymphocyte	cell_phenotype	CL:0001048
activated CD4-positive, alpha-beta T cell	cell_phenotype	CL:0000896
activated CD4-positive, alpha-beta T cell, human	cell_phenotype	CL:0001043
activated CD4-positive, alpha-beta T lymphocyte	cell_phenotype	CL:0000896
activated CD4-positive, alpha-beta T lymphocyte, human	cell_phenotype	CL:0001043
activated CD4-positive, alpha-beta T-cell	cell_phenotype	CL:0000896
activated CD4-positive, alpha-beta T-cell, human	cell_phenotype	CL:0001043
activated CD4-positive, alpha-beta T-lymphocyte	cell_phenotype	CL:0000896
activated CD4-positive, alpha-beta T-lymphocyte, human	cell_phenotype	CL:0001043
activated CD8-positive, alpha-beta T cell	cell_phenotype	CL:0000906
activated CD8-positive, alpha-beta T cell, human	cell_phenotype	CL:0001049
activated CD8-positive, alpha-beta T lymphocyte	cell_phenotype	CL:0000906
activated CD8-positive, alpha-beta T lymphocyte, human	cell_phenotype	CL:0001049
activated CD8-positive, alpha-beta T-cell	cell_phenotype	CL:0000906
activated CD8-positive, alpha-beta T-cell, human	cell_phenotype	CL:0001049
activated CD8-positive, alpha-beta T-lymphocyte	cell_phenotype	CL:0000906
activated CD8-positive, alpha-beta T-lymphocyte, human	cell_phenotype	CL:0001049
activated astrocyte	cell_phenotype	CL:0002627
activated double-positive thymocyte	cell_phenotype	CL:0002428
activated microglia	cell_phenotype	CL:0002629
activated skeletal muscle satellite cell	cell_phenotype	CL:0008016
activated type II NK T cell	cell_phenotype	CL:0000931
activated type II NK T lymphocyte	cell_phenotype	CL:0000931
activated type II NK T-cell	cell_phenotype	CL:0000931
activated type II NK T-lymphocyte	cell_phenotype	CL:0000931
activated type II NKT cell	cell_phenotype	CL:0000931
active chief cell of parathyroid gland	cell_phenotype	CL:0002141
adaxial cell	cell_phenotype	CL:0007016
adepithelial cell	cell_phenotype	CL:0000462
adipocyte	cell_phenotype	CL:0000136
adipocyte of breast	cell_phenotype	CL:0002617
adipocyte of epicardial fat	cell_phenotype	CL:1000309
adipocyte of epicardial fat of left ventricle	cell_phenotype	CL:1000311
adipocyte of epicardial fat of right ventricle	cell_phenotype	CL:1000310
adipocyte of omentum tissue	cell_phenotype	CL:0002615
adipose cell	cell_phenotype	CL:0000136
adipose dendritic cell	cell_phenotype	CL:0002462
adipose macrophage	cell_phenotype	CL:0002477
adipose microvascular endothelial cell	cell_phenotype	CL:2000072
adrenal chromaffin cell	cell_phenotype	CL:1000426
adrenal cortex cell	cell_phenotype	CL:0002097
adrenal cortex chromaffin cell	cell_phenotype	CL:1000427
adrenal gland glandular cell	cell_phenotype	CL:1001601
adrenal medulla chromaffin cell	cell_phenotype	CL:0000336
adrenal secreting cell of the adrenal medulla	cell_phenotype	CL:0002082
adrenaline secreting cell	cell_phenotype	CL:0000454
adrenergic chromaffin cell	cell_phenotype	CL:0002082
adrenergic neuron	cell_phenotype	CL:0000109
adrenocortical cell	cell_phenotype	CL:0002097
adrenocorticotrophic hormone secreting cell	cell_phenotype	CL:0000467
adrenocorticotropic hormone secreting cell	cell_phenotype	CL:0000467
adult endothelial progenitor cell	cell_phenotype	CL:0002619
adult skeletal muscle myoblast	cell_phenotype	CL:0008017
adventitial cell	cell_phenotype	CL:0002503
adventitial fibroblast	cell_phenotype	CL:4052030
adventitial reticular cell	cell_phenotype	CL:0000669
afferent neuron	cell_phenotype	CL:0000526
agranular leukocyte	cell_phenotype	CL:0002087
airway basal cell	cell_phenotype	CL:0002633
airway basal stem cell	cell_phenotype	CL:0002633
airway epithelial cell	cell_phenotype	CL:0002368
airway submucosal gland collecting duct epithelial cell	cell_phenotype	CL:4033023
airway submucosal gland duct basal cell	cell_phenotype	CL:4033024
airway submucosal gland duct ciliated cell	cell_phenotype	CL:4033055
airway submucosal gland duct multiciliated cell	cell_phenotype	CL:4033055
alarm substance cell	cell_phenotype	CL:0007021
alarm substance secreting cell	cell_phenotype	CL:0007021
alkali secreting cell	cell_phenotype	CL:0000435
alpha cell	cell_phenotype	CL:0004117
alpha cell of islet of Langerhans	cell_phenotype	CL:0000171
alpha motoneuron	cell_phenotype	CL:0008038
alpha motor neuron	cell_phenotype	CL:0008038
alpha-beta T cell	cell_phenotype	CL:0000789
alpha-beta T lymphocyte	cell_phenotype	CL:0000789
alpha-beta T-cell	cell_phenotype	CL:0000789
alpha-beta T-lymphocyte	cell_phenotype	CL:0000789
alpha-beta intraepithelial T cell	cell_phenotype	CL:0000797
alpha-beta intraepithelial T lymphocyte	cell_phenotype	CL:0000797
alpha-beta intraepithelial T-cell	cell_phenotype	CL:0000797
alpha-beta intraepithelial T-lymphocyte	cell_phenotype	CL:0000797
alpha1-tanycyte	cell_phenotype	CL:4042017
alpha2-tanycyte	cell_phenotype	CL:4042018
alpha7 GABAergic cortical interneuron (Mmus)	cell_phenotype	CL:4023010
alternatively activated macrophage	cell_phenotype	CL:0000890
alveolar adventitial fibroblast	cell_phenotype	CL:4028006
alveolar capillary type 1 endothelial cell	cell_phenotype	CL:4028002
alveolar capillary type 2 endothelial cell	cell_phenotype	CL:4028003
alveolar epithelial cell	cell_phenotype	CL:0000322
alveolar macrophage	cell_phenotype	CL:0000583
alveolar macrophage CCL3-positive	cell_phenotype	CL:4033041
alveolar macrophage MT-positive	cell_phenotype	CL:4033042
alveolar macrophage metallothionein-positive	cell_phenotype	CL:4033042
alveolar type 1 fibroblast cell	cell_phenotype	CL:4028004
alveolar type 2 fibroblast cell	cell_phenotype	CL:4028006
alveolus of lung epithelial cell	cell_phenotype	CL:0000322
amacrine cell	cell_phenotype	CL:0000561
amacrine cell, GABAergic	cell_phenotype	CL:4030027
amacrine cell, glycinergic	cell_phenotype	CL:4030028
amacrine neuron	cell_phenotype	CL:0000561
amelanotic melanocyte	cell_phenotype	CL:0002567
amelanotic melanophore	cell_phenotype	CL:0002567
ameloblast	cell_phenotype	CL:0000059
amelocyte	cell_phenotype	CL:0000059
amine precursor uptake and decarboxylation cell	cell_phenotype	CL:0000568
amniocyte	cell_phenotype	CL:0002323
amnion mesenchymal stem cell	cell_phenotype	CL:0002537
amnioserosal cell	cell_phenotype	CL:0000350
amniotic epithelial cell	cell_phenotype	CL:0002536
amniotic epithelial stem cell	cell_phenotype	CL:0002640
amniotic membrane stem cell	cell_phenotype	CL:0002537
amniotic stem cell	cell_phenotype	CL:0002639
amoeboid cell	cell_phenotype	CL:0000732
amoeboid sperm cell	cell_phenotype	CL:0011015
amygdala excitatory neuron	cell_phenotype	CL:4023039
amygdala pyramidal neuron	cell_phenotype	CL:4023110
anal canal stratified squamous epithelial cell	cell_phenotype	CL:0009066
anchoring trophoblast	cell_phenotype	CL:0002219
androgen binding protein secreting cell	cell_phenotype	CL:0000511
androgen secreting cell	cell_phenotype	CL:0000593
angioblast	cell_phenotype	CL:0000566
angioblastic mesenchymal cell	cell_phenotype	CL:0000566
angiogenic pericyte	cell_phenotype	CL:4047012
animal stem cell	cell_phenotype	CL:0000034
animal zygote	cell_phenotype	CL:0000365
annulus pulposus cell	cell_phenotype	CL:0002602
anorectum enterocyte	cell_phenotype	CL:0009058
anorectum enteroendocrine cell	cell_phenotype	CL:0009063
anorectum goblet cell	cell_phenotype	CL:0009057
anorectum intestinal crypt stem cell	cell_phenotype	CL:0009061
anorectum macrophage	cell_phenotype	CL:0009048
anorectum paneth cell	cell_phenotype	CL:0009055
anorectum smooth muscle cell	cell_phenotype	CL:0009052
anorectum transit amplifying cell	cell_phenotype	CL:0009056
anorectum tuft cell	cell_phenotype	CL:0009065
anterior cone cell (sensu Endopterygota)	cell_phenotype	CL:0000720
anterior horn cell	cell_phenotype	CL:2000048
anterior horn motor neuron	cell_phenotype	CL:2000048
anterior lateral line ganglion neuron	cell_phenotype	CL:0008021
anterior lateral line nerve glial cell	cell_phenotype	CL:1000239
anterior lateral line neuromast hair cell	cell_phenotype	CL:2000034
anterior lateral line neuromast mantle cell	cell_phenotype	CL:2000035
anterior lateral line neuromast support cell	cell_phenotype	CL:2000036
anterior lateral line neuromast supporting cell	cell_phenotype	CL:2000036
anterior lens cell	cell_phenotype	CL:0002223
anterior visceral endoderm cell	cell_phenotype	CL:2000075
antibody secreting cell	cell_phenotype	CL:0000946
anucleate cell	cell_phenotype	CL:0000225
anucleate thrombocyte	cell_phenotype	CL:0000233
anulus pulposus cell	cell_phenotype	CL:0002602
aortic endothelial cell	cell_phenotype	CL:0002544
aortic smooth muscle cell	cell_phenotype	CL:0002539
apocrine cell	cell_phenotype	CL:0000033
apoptosis fated cell	cell_phenotype	CL:0000445
appendix B cell	cell_phenotype	CL:0009032
appendix T cell	cell_phenotype	CL:0009031
appendix dendritic cell	cell_phenotype	CL:0009034
appendix enterocyte	cell_phenotype	CL:0009026
appendix enteroendocrine cell	cell_phenotype	CL:0009030
appendix glandular cell	cell_phenotype	CL:1001585
appendix goblet cell	cell_phenotype	CL:1000327
appendix intestinal crypt stem cell	cell_phenotype	CL:0009028
appendix macrophage	cell_phenotype	CL:0009036
appendix mesothelial cell	cell_phenotype	CL:0009029
appendix plasma cell	cell_phenotype	CL:0009033
appendix transit amplifying cell	cell_phenotype	CL:0009027
appendix tuft cell	cell_phenotype	CL:0009020
arachnoid barrier cell	cell_phenotype	CL:4023097
arachnoid cap cell	cell_phenotype	CL:0002379
arcade cell	cell_phenotype	CL:0000418
arcuate artery cell	cell_phenotype	CL:1001135
arcuate artery endothelial cell	cell_phenotype	CL:1001213
arcuate artery smooth muscle cell	cell_phenotype	CL:1001214
arcuate nucleus of hypothalamus KNDy neuron	cell_phenotype	CL:4023127
arcuate vein cell	cell_phenotype	CL:1001142
arcuate vein endothelial cell	cell_phenotype	CL:1001220
arcuate vein smooth muscle cell	cell_phenotype	CL:1001221
argentaffin cell	cell_phenotype	CL:0000577
arterial endothelial cell	cell_phenotype	CL:1000413
arthroconidium	cell_phenotype	CL:0002387
articular chondrocyte	cell_phenotype	CL:1001607
articular chondrocyte of knee joint	cell_phenotype	CL:2000007
ascospore	cell_phenotype	CL:0000607
astrocyte	cell_phenotype	CL:0000127
astrocyte of the cerebellum	cell_phenotype	CL:0002603
astrocyte of the cerebral cortex	cell_phenotype	CL:0002605
astrocyte of the forebrain	cell_phenotype	CL:0012000
astrocyte of the hippocampal formation	cell_phenotype	CL:0002604
astrocyte of the hippocampus	cell_phenotype	CL:0002604
astrocyte of the spinal cord	cell_phenotype	CL:0002606
astrocyte-restricted precursor	cell_phenotype	CL:4042022
astrocytic glia	cell_phenotype	CL:0000127
asymmetric bistratified amacrine cell	cell_phenotype	CL:0004238
atretic follicular cell of ovary	cell_phenotype	CL:4033089
atretic granulosa cell	cell_phenotype	CL:4033090
atretic theca cell	cell_phenotype	CL:4052027
atrial cardiac muscle cell	cell_phenotype	CL:0002129
atrial myocyte	cell_phenotype	CL:0002129
atrioventricular bundle cell	cell_phenotype	CL:0010005
atrioventricular node cell	cell_phenotype	CL:1000410
atrioventricular node myocyte	cell_phenotype	CL:1000410
attachment cell	cell_phenotype	CL:0000386
auditory epithelial cell	cell_phenotype	CL:0002491
auditory epithelial support cell	cell_phenotype	CL:0005014
auditory epithelial supporting cell	cell_phenotype	CL:0005014
auditory hair cell	cell_phenotype	CL:0000202
autonomic neuron	cell_phenotype	CL:0000107
axial mesodermal cell	cell_phenotype	CL:0007006
bacterial spore	cell_phenotype	CL:0000563
bag1 fiber	cell_phenotype	CL:4023005
bag2 fiber	cell_phenotype	CL:4023006
band form basophil	cell_phenotype	CL:0000770
band form eosinophil	cell_phenotype	CL:0000774
band form neutrophil	cell_phenotype	CL:0000560
barrier cell	cell_phenotype	CL:0000215
basal cell	cell_phenotype	CL:0000646
basal cell of acinus of lactiferous gland	cell_phenotype	CL:1000468
basal cell of alveolus of lactiferous gland	cell_phenotype	CL:1000418
basal cell of bronchus	cell_phenotype	CL:1000349
basal cell of epidermis	cell_phenotype	CL:0002187
basal cell of epithelium of bronchus	cell_phenotype	CL:1000349
basal cell of epithelium of lobular bronchiole	cell_phenotype	CL:1000352
basal cell of epithelium of respiratory bronchiole	cell_phenotype	CL:1000351
basal cell of epithelium of terminal bronchiole	cell_phenotype	CL:1000350
basal cell of epithelium of trachea	cell_phenotype	CL:1000348
basal cell of esophageal epithelium	cell_phenotype	CL:1000447
basal cell of olfactory epithelium	cell_phenotype	CL:0002169
basal cell of prostate epithelium	cell_phenotype	CL:0002341
basal cell of prostatic acinus	cell_phenotype	CL:0002234
basal cell of urothelium	cell_phenotype	CL:1000486
basal epithelial cell of bronchioalveolar duct junction	cell_phenotype	CL:0002638
basal epithelial cell of prostatic acinus	cell_phenotype	CL:0002234
basal epithelial cell of prostatic duct	cell_phenotype	CL:0002236
basal epithelial cell of tracheobronchial tree	cell_phenotype	CL:0002329
basal external epithelial cell of tympanic membrane	cell_phenotype	CL:0002160
basal proper cell of olfactory epithelium	cell_phenotype	CL:0002184
basal-myoepithelial cell of mammary gland	cell_phenotype	CL:0002324
basidiospore	cell_phenotype	CL:0000615
basket cell	cell_phenotype	CL:0000118
basket epithelial cell	cell_phenotype	CL:0000185
basophil	cell_phenotype	CL:0000767
basophil cell of anterior lobe of hypophysis	cell_phenotype	CL:0000639
basophil cell of pars distalis of adenohypophysis	cell_phenotype	CL:0000639
basophil mast progenitor cell	cell_phenotype	CL:0002028
basophil progenitor cell	cell_phenotype	CL:0000613
basophilic erythroblast	cell_phenotype	CL:0000549
basophilic leucocyte	cell_phenotype	CL:0000767
basophilic leukocyte	cell_phenotype	CL:0000767
basophilic metamyelocyte	cell_phenotype	CL:0000769
basophilic myeloblast	cell_phenotype	CL:0000829
basophilic myelocyte	cell_phenotype	CL:0000614
basophilic normoblast	cell_phenotype	CL:0000549
basophilic promyelocyte	cell_phenotype	CL:0000830
beige adipocyte	cell_phenotype	CL:0001070
beige brown adipocyte	cell_phenotype	CL:0001070
beige fat cell	cell_phenotype	CL:0001070
beige/brite adipocyte	cell_phenotype	CL:0001070
beta cell of pancreatic islet	cell_phenotype	CL:0000169
beta motor neuron	cell_phenotype	CL:4023000
beta-basophil	cell_phenotype	CL:0000476
beta1-tanycyte	cell_phenotype	CL:4042019
beta2-tanycyte	cell_phenotype	CL:4042020
binucleate cell	cell_phenotype	CL:0000227
biogenic amine secreting cell	cell_phenotype	CL:0000457
bipolar neuron	cell_phenotype	CL:0000103
bistratified cell	cell_phenotype	CL:0004247
bistratified retinal amacrine cell	cell_phenotype	CL:0004250
bistratified retinal ganglion cell	cell_phenotype	CL:0003001
bitufted neuron	cell_phenotype	CL:4023077
bladder cell	cell_phenotype	CL:1001319
bladder microvascular endothelial cell	cell_phenotype	CL:2000040
bladder urothelial cell	cell_phenotype	CL:1001428
blast cell	cell_phenotype	CL:0000055
blastema cell	cell_phenotype	CL:0000354
blastema cell of olfactory epithelium	cell_phenotype	CL:0002171
blastemal cell	cell_phenotype	CL:0000354
blastoconidium	cell_phenotype	CL:0002385
blastoderm cell	cell_phenotype	CL:0000353
blastomere	cell_phenotype	CL:0000353
blood cell	cell_phenotype	CL:0000081
blood cell (sensu Nematoda and Protostomia)	cell_phenotype	CL:0000390
blood forming stem cell	cell_phenotype	CL:0000037
blood lymphocyte	cell_phenotype	CL:4030029
blood platelet	cell_phenotype	CL:0000233
blood vessel endothelial cell	cell_phenotype	CL:0000071
blood vessel smooth muscle cell	cell_phenotype	CL:0019018
blue sensitive photoreceptor cell	cell_phenotype	CL:0000495
bombesin stimulating hormone secreting cell	cell_phenotype	CL:0000483
bone cell	cell_phenotype	CL:0001035
bone marrow cell	cell_phenotype	CL:0002092
bone marrow hematopoietic cell	cell_phenotype	CL:1001610
bone marrow macrophage	cell_phenotype	CL:0002476
bone marrow mononuclear cell	cell_phenotype	CL:0010004
bone marrow stromal cell	cell_phenotype	CL:0010001
bone matrix secreting cell	cell_phenotype	CL:0000054
border associated macrophage	cell_phenotype	CL:4042003
border cell of cochlea	cell_phenotype	CL:0002168
border follicle cell	cell_phenotype	CL:0000579
bottle cell	cell_phenotype	CL:0007020
boundary cell	cell_phenotype	CL:0000213
bouton vestibular afferent neuron	cell_phenotype	CL:4023113
brain macroglial cell	cell_phenotype	CL:2000005
brain microvascular endothelial cell	cell_phenotype	CL:2000044
brain pericyte	cell_phenotype	CL:2000043
brain vascular cell	cell_phenotype	CL:4023072
brain-resident macrophage	cell_phenotype	CL:0000129
brainstem motor neuron	cell_phenotype	CL:2000047
branched duct epithelial cell	cell_phenotype	CL:0000069
branchi motor neuron	cell_phenotype	CL:0005023
branchiomotor neuron	cell_phenotype	CL:0005023
breast adipocyte	cell_phenotype	CL:0002617
breast epithelial cell	cell_phenotype	CL:0002327
breast fibroblast	cell_phenotype	CL:4006000
brite adipocyte	cell_phenotype	CL:0001070
brite cell	cell_phenotype	CL:0001070
brite fat cell	cell_phenotype	CL:0001070
broad diffuse amacrine cell	cell_phenotype	CL:0004228
bronchial epithelial cell	cell_phenotype	CL:0002328
bronchial gland mucous cell	cell_phenotype	CL:4033022
bronchial goblet cell	cell_phenotype	CL:1000312
bronchial smooth muscle cell	cell_phenotype	CL:0002598
bronchioalveolar stem cell	cell_phenotype	CL:0002638
bronchiolar Kulchitsky cell	cell_phenotype	CL:0002066
bronchiolar smooth muscle cell	cell_phenotype	CL:4033017
bronchus fibroblast of lung	cell_phenotype	CL:2000093
brown adipocyte	cell_phenotype	CL:0000449
brown adipose cell	cell_phenotype	CL:0000449
brown fat cell	cell_phenotype	CL:0000449
brown preadipocyte	cell_phenotype	CL:0002335
brush border cell of the proximal tubule	cell_phenotype	CL:0002307
brush border epithelial cell	cell_phenotype	CL:0000239
brush cell	cell_phenotype	CL:0002204
brush cell of bronchus	cell_phenotype	CL:0002208
brush cell of epithelium of lobar bronchus	cell_phenotype	CL:4033007
brush cell of epithelium of small intestine	cell_phenotype	CL:0009080
brush cell of epithelium proper of large intestine	cell_phenotype	CL:0002203
brush cell of epithelium proper of small intestine	cell_phenotype	CL:0009080
brush cell of large intestine	cell_phenotype	CL:0002203
brush cell of lobular bronchiole	cell_phenotype	CL:0002205
brush cell of small intestine	cell_phenotype	CL:0009080
brush cell of terminal bronchiole	cell_phenotype	CL:0002206
brush cell of trachea	cell_phenotype	CL:0002207
brush cell of tracheobronchial tree	cell_phenotype	CL:0002075
buccal mucosa cell	cell_phenotype	CL:0002336
bulge keratinocyte	cell_phenotype	CL:0002337
burr cell	cell_phenotype	CL:0002155
burst-firing layer 5 neuron	cell_phenotype	CL:4023041
bushy cell	cell_phenotype	CL:4023162
c- Kit-positive erythroid progenitor cell	cell_phenotype	CL:0002000
cDC	cell_phenotype	CL:0000990
cTEC	cell_phenotype	CL:0002364
calcitonin secreting cell	cell_phenotype	CL:0000443
calvarial osteoblast	cell_phenotype	CL:2000058
calyx vestibular afferent neuron	cell_phenotype	CL:4023114
camera type eye photoreceptor cell	cell_phenotype	CL:0010009
camera-type eye photoreceptor cell	cell_phenotype	CL:0010009
candelabrum cell	cell_phenotype	CL:4042030
candelabrum interneuron	cell_phenotype	CL:4042030
canopy lamp5 GABAergic cortical interneuron (Mmus)	cell_phenotype	CL:4023022
cap cell	cell_phenotype	CL:0000676
capillary endothelial cell	cell_phenotype	CL:0002144
carbohydrate secreting cell	cell_phenotype	CL:0000447
cardiac atrium fibroblast	cell_phenotype	CL:2000067
cardiac blood vessel endothelial cell	cell_phenotype	CL:0010006
cardiac endothelial cell	cell_phenotype	CL:0010008
cardiac fibroblast	cell_phenotype	CL:0002548
cardiac glial cell	cell_phenotype	CL:0010020
cardiac mesenchymal cell	cell_phenotype	CL:0000569
cardiac muscle cell	cell_phenotype	CL:0000746
cardiac muscle cell (sensu Arthopoda)	cell_phenotype	CL:0000193
cardiac muscle fiber	cell_phenotype	CL:0000746
cardiac muscle myoblast	cell_phenotype	CL:0000513
cardiac muscle progenitor cell	cell_phenotype	CL:0000513
cardiac myoblast	cell_phenotype	CL:0010021
cardiac myocyte	cell_phenotype	CL:0000746
cardiac neural crest cell	cell_phenotype	CL:2000073
cardiac neuron	cell_phenotype	CL:0010022
cardiac pacemaker cell	cell_phenotype	CL:0002072
cardiac pacemaker cell of sinoatrial node	cell_phenotype	CL:1000477
cardiac pacemaker cell of sinuatrial node	cell_phenotype	CL:1000477
cardiac septum cell	cell_phenotype	CL:2000022
cardiac valve cell	cell_phenotype	CL:1000147
cardiac valve interstitial cell	cell_phenotype	CL:4030032
cardiac ventricle fibroblast	cell_phenotype	CL:2000066
cardioblast	cell_phenotype	CL:0002664
cardioblast (sensu Arthropoda)	cell_phenotype	CL:0000465
cardiocyte	cell_phenotype	CL:0002494
cardiomyocyte	cell_phenotype	CL:0000746
cardiomyocyte progenitor cell	cell_phenotype	CL:0000513
cardiovascular progenitor cell	cell_phenotype	CL:0002664
carotid body sustentacular cell	cell_phenotype	CL:0002256
cartilage cell	cell_phenotype	CL:0000138
cartwheel cell	cell_phenotype	CL:4023160
catecholaminergic neuron	cell_phenotype	CL:4033050
caudal ganglionic eminence derived GABAergic cortical interneuron	cell_phenotype	CL:4023064
caudal ganglionic eminence derived cortical interneuron	cell_phenotype	CL:4023064
caudal ganglionic eminence derived neuron	cell_phenotype	CL:4042039
caveolated cell	cell_phenotype	CL:0002204
cell	cell_phenotype	CL:0000000
cell in vitro	cell_phenotype	CL:0001034
cell of Claudius	cell_phenotype	CL:0000634
cell of Hensen	cell_phenotype	CL:0000633
cell of Rouget	cell_phenotype	CL:0000669
cell of epidermis	cell_phenotype	CL:0000362
cell of skeletal muscle	cell_phenotype	CL:0000188
cell of surface ectoderm	cell_phenotype	CL:0000114
cementoblast	cell_phenotype	CL:0000061
cementocyte	cell_phenotype	CL:0000141
cementum secreting cell	cell_phenotype	CL:0000061
central CD4-positive, alpha-beta memory T cell	cell_phenotype	CL:0000904
central CD4-positive, alpha-beta memory T lymphocyte	cell_phenotype	CL:0000904
central CD4-positive, alpha-beta memory T-cell	cell_phenotype	CL:0000904
central CD4-positive, alpha-beta memory T-lymphocyte	cell_phenotype	CL:0000904
central CD8-positive, alpha-beta memory T cell	cell_phenotype	CL:0000907
central CD8-positive, alpha-beta memory T lymphocyte	cell_phenotype	CL:0000907
central CD8-positive, alpha-beta memory T-cell	cell_phenotype	CL:0000907
central CD8-positive, alpha-beta memory T-lymphocyte	cell_phenotype	CL:0000907
central memory CD4-positive, alpha-beta T cell	cell_phenotype	CL:0000904
central memory CD4-positive, alpha-beta T lymphocyte	cell_phenotype	CL:0000904
central memory CD4-positive, alpha-beta T-cell	cell_phenotype	CL:0000904
central memory CD4-positive, alpha-beta T-lymphocyte	cell_phenotype	CL:0000904
central memory CD8-positive, alpha-beta T cell	cell_phenotype	CL:0000907
central memory CD8-positive, alpha-beta T lymphocyte	cell_phenotype	CL:0000907
central memory CD8-positive, alpha-beta T-cell	cell_phenotype	CL:0000907
central memory CD8-positive, alpha-beta T-lymphocyte	cell_phenotype	CL:0000907
central nervous system macrophage	cell_phenotype	CL:0000878
